,id,director,title,genres,revenue,vote_count,vote_average
165,10731,Joel Schumacher,The Client,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",117615211,287,6.4
166,9495,Alex Proyas,The Crow,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",94000000,980,7.3
167,29973,Ron Shelton,Cobb,"[{'id': 18, 'name': 'Drama'}]",1007583,29,6.1
168,888,Brian Levant,The Flintstones,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",341631208,559,5.0
169,13,Robert Zemeckis,Forrest Gump,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",677945399,8147,8.2
170,712,Mike Newell,Four Weddings and a Funeral,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",254700832,654,6.6
171,16295,John Singleton,Higher Learning,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",38290723,49,6.4
172,48992,Darnell Martin,I Like It Like That,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1777020,4,6.3
173,10879,Charles Shyer,I Love Trouble,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",61947267,41,5.3
174,41647,Ray Müller,"The Wonderful, Horrible Life of Leni Riefenstahl","[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",449707,5,7.3
175,8587,Rob Minkoff,The Lion King,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",788241776,5520,8.0
176,1689,Bernardo Bertolucci,Little Buddha,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4858139,76,6.0
177,11596,Wes Craven,New Nightmare,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",18090181,297,6.4
178,854,Chuck Russell,The Mask,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",351583407,2550,6.6
179,36593,Peter Segal,The Naked Gun 33⅓: The Final Insult,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",51132598,535,6.4
180,2788,Ben Stiller,Reality Bites,"[{'id': 18, 'name': 'Drama'}]",20079850,180,6.5
181,10427,John Dahl,Red Rock West,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2000000,71,6.4
182,1637,Jan de Bont,Speed,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",350448145,1814,6.8
183,8831,Peter Hyams,Timecop,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",101646581,288,5.5
184,36955,James Cameron,True Lies,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",378882411,1138,6.8
185,10449,Luis Mandoki,When a Man Loves a Woman,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",50021959,71,6.0
186,12160,Lawrence Kasdan,Wyatt Earp,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",25052000,203,6.5
187,26352,Keenen Ivory Wayans,A Low Down Dirty Shame,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",29392418,31,6.0
188,22067,Doug McHenry,Jason's Lyric,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",20851521,9,5.9
189,11667,Steven E. de Souza,Street Fighter,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",99423521,330,4.1
190,8011,Andrew Morahan,Highlander: The Final Dimension,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",36800000,110,4.5
191,2654,John Carpenter,In the Mouth of Madness,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",8946600,307,7.1
192,2758,Barry Sonnenfeld,Addams Family Values,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",48919043,537,6.5
193,10436,Martin Scorsese,The Age of Innocence,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",32255440,172,7.0
194,46094,Paul Michael Glaser,The Air Up There,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",21011500,42,5.1
195,11853,Jonathan Kaplan,Bad Girls,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",15240435,61,4.6
196,306,John Landis,Beverly Hills Cop III,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",119208989,445,5.5
197,26203,Michael Apted,Blink,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",16668552,45,6.3
198,178,Stephen Hopkins,Blown Away,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",30156002,126,6.0
199,4722,Abel Ferrara,Body Snatchers,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",428868,102,5.8
200,18215,Jennifer Chambers Lynch,Boxing Helena,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1796389,59,4.5
201,1607,Robert De Niro,A Bronx Tale,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",17287898,447,7.4
202,26391,Adam Resnick,Cabin Boy,"[{'id': 35, 'name': 'Comedy'}]",3662459,28,4.9
203,117553,John Whitesell,Calendar Girl,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2570145,10,3.7
204,6075,Brian De Palma,Carlito's Way,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",36516012,805,7.7
205,18658,Mick Jackson,Clean Slate,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",7355425,25,5.7
206,9350,Renny Harlin,Cliffhanger,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",255000211,600,6.1
207,2124,Richard Rush,Color of Night,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",19726050,117,5.4
208,11566,Ivan Reitman,Dave,"[{'id': 35, 'name': 'Comedy'}]",63000000,205,6.3
209,9571,Richard Linklater,Dazed and Confused,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7993039,588,7.4
210,9739,Marco Brambilla,Demolition Man,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",159055768,1018,6.4
211,18551,Steve Kloves,Flesh and Bone,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",9488998,22,6.2
212,9024,Barry Sonnenfeld,For Love or Money,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11146270,77,5.7
213,37233,Sydney Pollack,The Firm,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",270248367,513,6.6
214,1634,Simon Wincer,Free Willy,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",153698625,429,6.0
215,5503,Andrew Davis,The Fugitive,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",368875760,1240,7.2
216,35588,Walter Hill,Geronimo: An American Legend,"[{'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",18635620,44,5.9
217,4916,Sidney Lumet,Guilty as Sin,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",22886222,21,5.6
218,2019,John Woo,Hard Target,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",74189677,237,6.1
219,9255,Jim Abrahams,Hot Shots! Part Deux,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",133752825,463,6.2
220,12475,"Daniel Petrie, Jr.",In the Army Now,"[{'id': 35, 'name': 'Comedy'}]",28881266,54,4.7
221,9386,Wolfgang Petersen,In the Line of Fire,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",176997168,392,6.8
222,7984,Jim Sheridan,In the Name of the Father,"[{'id': 18, 'name': 'Drama'}]",65796862,363,7.6
223,59930,Matty Rich,The Inkwell,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8880705,5,3.9
224,6,Stephen Hopkins,Judgment Night,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",12136938,79,6.4
225,329,Steven Spielberg,Jurassic Park,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",920100000,4956,7.6
226,10909,Dominic Sena,Kalifornia,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2395231,209,6.5
227,507,Roger Avary,Killing Zoe,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",418961,111,6.1
228,9593,John McTiernan,Last Action Hero,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",137298489,725,6.1
229,1413,David Cronenberg,M. Butterfly,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1499795,35,6.6
230,2246,Harold Becker,Malice,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",46405336,105,5.9
231,10502,Mel Gibson,The Man without a Face,"[{'id': 18, 'name': 'Drama'}]",24760338,125,6.2
232,10440,Woody Allen,Manhattan Murder Mystery,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",11285588,169,7.1
233,9516,Allen Hughes,Menace II Society,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",27900000,179,7.2
234,2320,Stuart Baird,Executive Decision,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",121969216,261,5.8
235,788,Chris Columbus,Mrs. Doubtfire,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",441286195,1638,7.0
236,11231,Christopher Cain,The Next Karate Kid,"[{'id': 12, 'name': 'Adventure'}]",15826984,202,4.8
237,10447,Martin Campbell,No Escape,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",15340000,86,6.1
238,9559,Clint Eastwood,A Perfect World,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",135130999,376,7.2
239,9800,Jonathan Demme,Philadelphia,"[{'id': 18, 'name': 'Drama'}]",206678440,1019,7.6
240,713,Jane Campion,The Piano,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",116700000,290,7.1
241,8291,John Singleton,Poetic Justice,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",27515786,47,6.9
242,18133,David S. Ward,The Program,"[{'id': 18, 'name': 'Drama'}]",23042200,28,6.0
243,25557,Stuart Orme,The Puppet Masters,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",8638072,41,5.6
244,10872,Ted Demme,The Ref,"[{'id': 35, 'name': 'Comedy'}]",11439193,99,6.7
245,1245,James Ivory,The Remains of the Day,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",23237911,213,7.5
246,11858,Penny Marshall,Renaissance Man,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",24332324,83,5.9
247,7007,Philip Kaufman,Rising Sun,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",107198790,188,5.8
248,5550,Fred Dekker,RoboCop 3,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10696210,309,4.2
249,8005,Mel Brooks,Robin Hood: Men in Tights,"[{'id': 35, 'name': 'Comedy'}]",35739755,575,6.4
250,2088,Peter Medak,Romeo Is Bleeding,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3275585,36,5.7
251,47889,Victor Nunez,Ruby in Paradise,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1001437,10,5.6
252,14534,David Anspaugh,Rudy,"[{'id': 18, 'name': 'Drama'}]",22750363,187,7.2
253,424,Steven Spielberg,Schindler's List,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",321365567,4436,8.3
254,14291,Steven Zaillian,Searching for Bobby Fischer,"[{'id': 18, 'name': 'Drama'}]",7266383,100,7.3
255,11592,John Waters,Serial Mom,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",7820688,137,6.4
256,8850,Russell Mulcahy,The Shadow,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",48063435,140,5.4
257,695,Robert Altman,Short Cuts,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6110979,136,6.9
258,12519,John Duigan,Sirens,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7770731,31,5.2
259,858,Nora Ephron,Sleepless in Seattle,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",227799884,630,6.5
260,867,Phillip Noyce,Sliver,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",116300000,144,4.9
261,78,Ridley Scott,Blade Runner,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",33139618,3833,7.9
262,13203,Steve Rash,Son in Law,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",36448200,81,5.6
263,10442,Thomas Schlamme,So I Married an Axe Murderer,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",11585483,131,6.1
264,9607,Rocky Morton,Super Mario Bros.,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",20915465,236,4.0
265,17585,Ernest R. Dickerson,Surviving the Game,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",7690013,53,6.1
266,9057,Deran Sarafian,Terminal Velocity,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",16478900,82,5.0
267,9479,Henry Selick,The Nightmare Before Christmas,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",75634409,2135,7.6
268,10057,Stephen Herek,The Three Musketeers,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",53898845,219,6.2
269,11969,George P. Cosmatos,Tombstone,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",56505065,632,7.4
270,319,Tony Scott,True Romance,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",12281551,762,7.5
271,15139,Maurice Hunt,The Pagemaster,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",13670688,178,6.2
272,24405,Dennis Hopper,Chasers,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1596687,22,4.7
273,10897,Penelope Spheeris,The Little Rascals,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",67308282,214,6.3
274,37345,Michael Austin,Princess Caraboo,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 9648, 'name': 'Mystery'}]",3021629,5,4.4
275,771,Chris Columbus,Home Alone,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",476684675,2487,7.1
276,251,Jerry Zucker,Ghost,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",505000000,1381,6.9
277,812,John Musker,Aladdin,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",504050219,3495,7.4
278,280,James Cameron,Terminator 2: Judgment Day,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",520000000,4274,7.7
279,581,Kevin Costner,Dances with Wolves,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",424208848,1084,7.6
280,268,Tim Burton,Batman,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",411348924,2145,7.0
281,274,Jonathan Demme,The Silence of the Lambs,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",272742922,4549,8.1
282,408,David Hand,Snow White and the Seven Dwarfs,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",184925486,1973,6.9
283,10020,Kirk Wise,Beauty and the Beast,"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",377350553,3029,7.5
284,10895,Ben Sharpsteen,Pinocchio,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",84300000,1412,6.9
285,114,Garry Marshall,Pretty Woman,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",463000000,1807,7.0
286,576,Sam Peckinpah,The Wild Bunch,"[{'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",638641,266,7.7
287,7300,Michael Hoffman,One Fine Day,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",97529550,160,6.1
288,10824,Bill Condon,Candyman: Farewell to the Flesh,"[{'id': 27, 'name': 'Horror'}]",13940383,64,5.0
289,275,Joel Coen,Fargo,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",60611975,2080,7.7
290,25059,David R. Ellis,Homeward Bound II: Lost in San Francisco,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",32709423,105,6.0
291,8766,Joe Chappelle,Hellraiser: Bloodline,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",16675000,111,4.9
292,10112,Wolfgang Reitherman,The Aristocats,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",55675257,1287,7.1
293,12520,Stacy Title,The Last Supper,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",442965,82,6.5
294,1592,Gregory Hoblit,Primal Fear,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",102616183,644,7.4
295,19042,Larry Leker,All Dogs Go to Heaven 2,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",8620678,50,5.0
296,2021,Tim Sullivan,Jack & Sarah,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",218626,10,5.1
297,61752,Spike Lee,Girl 6,"[{'id': 35, 'name': 'Comedy'}]",4939939,17,5.7
298,10684,Edward Zwick,Courage Under Fire,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10752, 'name': 'War'}]",100860818,240,6.2
299,954,Brian De Palma,Mission: Impossible,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",457696359,2677,6.7
300,8840,Rob Cohen,DragonHeart,"[{'id': 14, 'name': 'Fantasy'}]",115267375,553,6.4
301,10539,Henry Selick,James and the Giant Peach,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",28921264,375,6.2
302,47502,Paul Mazursky,Faithful,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9789900,4,4.8
303,25087,Alan Mehrez,Bloodsport II,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",684351,23,5.2
304,5801,Satyajit Ray,Pather Panchali,"[{'id': 18, 'name': 'Drama'}]",536364,63,7.9
305,2300,Joe Pytka,Space Jam,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",250200000,1335,6.5
306,8069,Roger Vadim,Barbarella,"[{'id': 878, 'name': 'Science Fiction'}]",2500000,149,5.7
307,40001,Richard Benjamin,Mrs. Winterbourne,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",10070000,26,5.5
308,9103,Jean-Claude Van Damme,The Quest,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",57400547,126,5.3
309,12233,George Scribner,Oliver & Company,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",74151346,372,6.5
310,36355,Alan Shapiro,Flipper,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",20080020,85,5.3
311,11876,Jean-Paul Rappeneau,The Horseman on the Roof,"[{'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",15000000,25,6.7
312,9100,Andrew Fleming,The Craft,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",24769466,388,6.3
313,40507,Larry Cohen,Original Gangstas,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",3014000,5,5.5
314,9802,Michael Bay,The Rock,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",335062621,1474,6.9
315,664,Jan de Bont,Twister,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",494471524,966,6.1
